y_true,y_score
1,0.10857336968183517
1,0.511164665222168
1,0.03080371581017971
1,0.4398147165775299
1,0.16633690893650055
1,0.11940377950668335
0,0.9666879773139954
0,0.14058497548103333
1,0.9116033911705017
0,0.08571001142263412
1,0.9118996858596802
1,0.051433734595775604
1,0.2677360475063324
1,0.5100206732749939
1,0.5993077754974365
1,0.9860454201698303
0,0.9603281021118164
1,0.03284120187163353
1,0.9636564254760742
1,0.9676037430763245
1,0.9530926942825317
1,0.9770511984825134
0,0.9723474979400635
1,0.9347960948944092
1,0.9772177338600159
0,0.04557051509618759
1,0.9799047708511353
1,0.9755491018295288
1,0.9770578145980835
0,0.03232945501804352
0,0.10450338572263718
0,0.011904214508831501
1,0.031952451914548874
1,0.9585548639297485
0,0.04341225326061249
1,0.8773183822631836
1,0.9683495759963989
0,0.03409092500805855
1,0.9638413190841675
1,0.9783176183700562
1,0.8321996927261353
1,0.9765451550483704
1,0.951635479927063
1,0.5594422221183777
1,0.5066001415252686
1,0.9809353351593018
1,0.979324996471405
0,0.6433201432228088
1,0.09915459156036377
0,0.020708762109279633
1,0.6858114004135132
0,0.013599030673503876
0,0.9640068411827087
0,0.04793044179677963
1,0.03510225936770439
0,0.9463201761245728
1,0.03544052317738533
1,0.9813405275344849
0,0.03751172497868538
1,0.8364086151123047
1,0.11334951967000961
0,0.01327066496014595
1,0.10035538673400879
1,0.9567942023277283
1,0.08499131351709366
1,0.349568635225296
1,0.49444666504859924
1,0.9589462876319885
1,0.8658610582351685
1,0.687982976436615
1,0.9087117314338684
1,0.9377282857894897
1,0.9787282943725586
1,0.09804490953683853
1,0.9766259789466858
1,0.1964450478553772
1,0.04950950667262077
1,0.6581100821495056
1,0.9501074552536011
0,0.022046858444809914
1,0.921663224697113
0,0.08560121059417725
1,0.9065713286399841
1,0.4204584062099457
1,0.23927192389965057
1,0.9533724784851074
1,0.9700791239738464
1,0.03214558959007263
1,0.9865812063217163
1,0.027772296220064163
1,0.057627271860837936
1,0.1505623459815979
0,0.05866636335849762
1,0.9855929017066956
1,0.8914044499397278
1,0.1624893844127655
1,0.9707401394844055
1,0.13198278844356537
0,0.02999391406774521
1,0.9778462052345276
1,0.6245061755180359
1,0.891877293586731
1,0.046462319791316986
1,0.9555442333221436
1,0.868781566619873
1,0.5558956861495972
0,0.028135133907198906
1,0.9550576210021973
0,0.07265505194664001
1,0.17044010758399963
1,0.9703255295753479
1,0.8285319209098816
1,0.8504430055618286
0,0.9819238781929016
1,0.9693377017974854
1,0.872089147567749
1,0.9787862300872803
1,0.04054025560617447
0,0.02559853158891201
0,0.14033596217632294
1,0.9885645508766174
1,0.9506111145019531
0,0.04291402921080589
0,0.1878480613231659
0,0.10756030678749084
0,0.1068212017416954
1,0.9739103317260742
1,0.9483376741409302
1,0.9690855741500854
1,0.9706010818481445
1,0.0341048538684845
0,0.02652936801314354
1,0.31520602107048035
1,0.9873944520950317
1,0.08459831774234772
0,0.19544267654418945
1,0.9742501974105835
1,0.940197229385376
1,0.5569000840187073
1,0.9832063913345337
1,0.5533947944641113
1,0.5339806079864502
1,0.9855997562408447
1,0.9577511548995972
1,0.9550796747207642
0,0.07184087485074997
0,0.02015160769224167
0,0.01152856182307005
1,0.9672612547874451
0,0.09182539582252502
1,0.9715373516082764
1,0.0306813046336174
1,0.9622552394866943
1,0.9615041017532349
1,0.9808911681175232
1,0.3820955753326416
1,0.43942713737487793
1,0.9628733992576599
1,0.985395610332489
1,0.9855219125747681
1,0.05892108380794525
1,0.13186420500278473
1,0.017432738095521927
1,0.8452333807945251
0,0.9596413373947144
1,0.9672386050224304
1,0.13364851474761963
1,0.04236408323049545
1,0.029111385345458984
1,0.94693922996521
1,0.9112440943717957
1,0.9618057608604431
0,0.9698767066001892
1,0.9521030783653259
1,0.7962579131126404
1,0.9769509434700012
1,0.9565442204475403
1,0.967272937297821
0,0.016445275396108627
1,0.8661699891090393
0,0.9571017026901245
1,0.9705371856689453
1,0.9737586975097656
1,0.054910533130168915
1,0.9715456366539001
1,0.9728273749351501
1,0.29866138100624084
0,0.01404257770627737
1,0.031854890286922455
0,0.7200823426246643
0,0.023998262360692024
0,0.03383684903383255
1,0.9726004600524902
1,0.9806088805198669
1,0.9844249486923218
1,0.9716719388961792
1,0.9786450862884521
1,0.9826432466506958
1,0.9852745532989502
1,0.8997884392738342
