y_true,y_score
0,0.05730120837688446
1,0.7695801854133606
1,0.009933294728398323
0,0.07820309698581696
0,0.7880038022994995
0,0.7833260893821716
1,0.9848531484603882
0,0.01053478755056858
1,0.9992737174034119
1,0.6846148371696472
1,0.9995773434638977
1,0.9608036875724792
1,0.9820029735565186
1,0.02251191809773445
1,0.2050708830356598
0,0.22693178057670593
1,0.011528434231877327
1,0.05903179571032524
1,0.23736491799354553
1,0.3379070460796356
1,0.9443269371986389
1,0.9952777624130249
1,0.013996229507029057
1,0.008758612908422947
1,0.9811890125274658
1,0.9876309037208557
1,0.9988589286804199
0,0.9996867179870605
1,0.023546090349555016
1,0.9508386850357056
1,0.9114640951156616
0,0.007287076208740473
1,0.9973002076148987
1,0.03811691701412201
1,0.9969403743743896
0,0.011430094949901104
1,0.1329263150691986
1,0.034874122589826584
1,0.011021574027836323
0,0.03237554803490639
1,0.002101434860378504
1,0.9969781637191772
1,0.611909806728363
1,0.8898822069168091
0,0.0037307923194020987
0,0.01032035332173109
1,0.9991245865821838
1,0.96338951587677
0,0.010335966944694519
0,0.04130932688713074
1,0.013058550655841827
1,0.9904999136924744
1,0.968189537525177
1,0.6076867580413818
1,0.9794013500213623
1,0.9991351962089539
1,0.012468977831304073
1,0.9803025722503662
1,0.08253543078899384
1,0.9060510993003845
1,0.02478860691189766
1,0.9946993589401245
1,0.8282070755958557
1,0.055606722831726074
1,0.3100797235965729
0,0.798566997051239
1,0.9542585015296936
1,0.07286190986633301
1,0.2692510187625885
1,0.050737421959638596
1,0.10243918001651764
0,0.9304993748664856
1,0.025296762585639954
1,0.9982665777206421
0,0.21902617812156677
1,0.8750613927841187
1,0.0797078087925911
1,0.8884796500205994
1,0.004635569639503956
1,0.9834422469139099
1,0.13792356848716736
0,0.9957601428031921
0,0.9679922461509705
1,0.04198310896754265
1,0.9994472861289978
0,0.020365921780467033
0,0.0685090497136116
1,0.6539402604103088
1,0.8724429607391357
1,0.1540186107158661
1,0.9995074272155762
0,0.3338039219379425
1,0.9788837432861328
1,0.8930952548980713
1,0.9561930298805237
0,0.0027373717166483402
1,0.28316637873649597
1,0.4803100526332855
1,0.2612282633781433
0,0.5274280309677124
1,0.9262865781784058
1,0.9270531535148621
1,0.8050235509872437
1,0.05547139421105385
0,0.030318737030029297
0,0.00888172909617424
1,0.9990598559379578
0,0.04768418148159981
1,0.013556001707911491
1,0.05181119590997696
1,0.9974259734153748
0,0.15207979083061218
1,0.017257295548915863
1,0.9984763264656067
0,0.0030951895751059055
