y_true,y_score
0,0.07980592548847198
1,0.6344311237335205
1,0.9847341775894165
0,0.2630079686641693
0,0.9723172783851624
0,0.5734453201293945
1,0.9748059511184692
0,0.9163933396339417
1,0.9881707429885864
1,0.9711949229240417
1,0.9838376641273499
1,0.9800975918769836
1,0.9837897419929504
1,0.44101274013519287
1,0.4223299026489258
0,0.521873950958252
1,0.9780924320220947
1,0.955816388130188
1,0.9473695755004883
1,0.9828260540962219
1,0.8500393033027649
1,0.9798479676246643
1,0.9706444144248962
1,0.9790210723876953
1,0.28261467814445496
1,0.8290209174156189
1,0.9633505344390869
0,0.7003241181373596
1,0.9563015103340149
1,0.298654705286026
1,0.848222017288208
0,0.0129735441878438
1,0.9790878295898438
1,0.9838873744010925
1,0.911407470703125
0,0.8315140604972839
1,0.9744787216186523
1,0.6817976832389832
1,0.2590046226978302
0,0.17558808624744415
1,0.6756751537322998
1,0.9758820533752441
1,0.03564644232392311
1,0.9757668375968933
0,0.9796992540359497
0,0.010287092998623848
1,0.6507099866867065
1,0.9797528982162476
0,0.018522676080465317
0,0.8755847215652466
1,0.9655402898788452
1,0.9864565134048462
1,0.8789986968040466
1,0.9657314419746399
1,0.9745842218399048
1,0.15069225430488586
1,0.9774516224861145
1,0.5250663757324219
1,0.973854124546051
1,0.4572601318359375
1,0.6010127663612366
1,0.972682535648346
1,0.950130820274353
1,0.07700963318347931
1,0.9873413443565369
0,0.7202723026275635
1,0.9813670516014099
1,0.9482213258743286
1,0.7839045524597168
1,0.9583562016487122
1,0.9882500171661377
0,0.02975066378712654
1,0.9710999727249146
1,0.98664790391922
0,0.2429998815059662
1,0.9771482944488525
1,0.13198791444301605
1,0.9829406142234802
1,0.9205242991447449
1,0.9692809581756592
1,0.9052271842956543
0,0.9819318056106567
0,0.07316431403160095
1,0.9593562483787537
1,0.9437281489372253
0,0.732821524143219
0,0.04971403628587723
1,0.9820601940155029
1,0.9779738783836365
1,0.9808500409126282
1,0.9118502140045166
0,0.036363061517477036
1,0.9457672238349915
1,0.030124466866254807
1,0.9895479679107666
0,0.0514223612844944
1,0.2693297266960144
1,0.9490965604782104
1,0.9756461977958679
0,0.9759523272514343
1,0.06239810958504677
1,0.9619203209877014
1,0.03692067041993141
1,0.05091897025704384
0,0.18793751299381256
0,0.053244106471538544
1,0.9503048658370972
0,0.03937515616416931
1,0.9516863822937012
1,0.8378817439079285
1,0.9760091304779053
0,0.7635169625282288
1,0.9797430634498596
1,0.7621186375617981
0,0.9433348774909973
1,0.21779264509677887
1,0.9303680062294006
1,0.1869000345468521
1,0.5044097304344177
1,0.9818149209022522
1,0.7444247603416443
1,0.9785829782485962
1,0.9531757235527039
1,0.9644419550895691
0,0.03484586626291275
1,0.29634562134742737
0,0.49621859192848206
1,0.9858424067497253
0,0.014849740080535412
0,0.010814214125275612
1,0.9767982959747314
1,0.10012057423591614
1,0.6764757633209229
1,0.028474731370806694
1,0.6236116290092468
1,0.9852437973022461
1,0.7336651086807251
0,0.03914448991417885
1,0.6344311237335205
1,0.8752812743186951
0,0.03945314139127731
1,0.9650024175643921
1,0.928767204284668
0,0.05870814248919487
1,0.34833377599716187
1,0.974539041519165
1,0.9520513415336609
1,0.9370946288108826
1,0.9394136667251587
0,0.9865933656692505
1,0.9218283891677856
1,0.9325985908508301
0,0.006997527088969946
1,0.09734966605901718
1,0.9598038792610168
1,0.10322774201631546
1,0.1270388513803482
1,0.9821603298187256
1,0.9841746687889099
1,0.974471926689148
0,0.06599626690149307
1,0.9501806497573853
1,0.9715684056282043
1,0.14215531945228577
1,0.2630079686641693
1,0.05255140736699104
1,0.9097256064414978
1,0.9739484190940857
1,0.9213196635246277
1,0.37278953194618225
1,0.978710412979126
0,0.3005603849887848
0,0.013250986114144325
0,0.008470549248158932
1,0.9600329995155334
1,0.09094836562871933
1,0.21700163185596466
0,0.00941387377679348
1,0.9478041529655457
0,0.039973676204681396
0,0.9871234893798828
1,0.8274976015090942
1,0.9791032671928406
1,0.5667971968650818
1,0.979425847530365
1,0.5765424370765686
0,0.24942974746227264
1,0.9418890476226807
1,0.9239899516105652
1,0.9597617983818054
1,0.9586414098739624
1,0.026746073737740517
1,0.6811239123344421
0,0.05005549639463425
1,0.9818759560585022
1,0.7404648661613464
1,0.3062887489795685
1,0.9703456163406372
1,0.5765424370765686
1,0.9783380627632141
1,0.9780886769294739
1,0.9879305362701416
1,0.0946563258767128
1,0.05989810451865196
1,0.843399703502655
1,0.11550091207027435
1,0.9672434329986572
1,0.36319318413734436
1,0.39035794138908386
1,0.9696477651596069
1,0.40903162956237793
1,0.912760317325592
0,0.9815766215324402
0,0.40351125597953796
1,0.8973274230957031
1,0.9839375615119934
1,0.9701969623565674
0,0.3768692910671234
1,0.9607431888580322
1,0.9577443599700928
1,0.2590046226978302
1,0.5859511494636536
0,0.21779264509677887
1,0.11374147236347198
1,0.037191301584243774
1,0.9788949489593506
1,0.9483538269996643
1,0.3559400737285614
1,0.9392156004905701
1,0.2590046226978302
1,0.9685964584350586
1,0.3721550405025482
1,0.9400925040245056
1,0.6405854821205139
0,0.41789913177490234
1,0.3551786541938782
1,0.9805417060852051
1,0.9708973169326782
1,0.7514010667800903
1,0.9537677764892578
1,0.42882731556892395
1,0.8468267321586609
1,0.9792161583900452
1,0.5211709141731262
0,0.6099321842193604
1,0.04007863253355026
1,0.9012674689292908
0,0.01188583206385374
0,0.005674625281244516
1,0.17987115681171417
0,0.9743781685829163
1,0.8981629014015198
1,0.04236408323049545
1,0.9785470366477966
1,0.021489204838871956
1,0.2630079686641693
1,0.975740373134613
1,0.5155078768730164
1,0.48491591215133667
1,0.9876689314842224
1,0.8807491660118103
1,0.9553927183151245
0,0.12935250997543335
1,0.2527187764644623
1,0.5472068786621094
0,0.956261157989502
0,0.40681618452072144
1,0.9355928897857666
1,0.9695814251899719
1,0.8751726746559143
1,0.9782966375350952
0,0.012780395336449146
1,0.9844487905502319
1,0.733275294303894
1,0.9799394607543945
1,0.511164665222168
1,0.9362936615943909
1,0.8589928150177002
1,0.10346091538667679
1,0.6344311237335205
1,0.9180890321731567
1,0.928827702999115
0,0.20647573471069336
1,0.9744791388511658
1,0.9722681641578674
1,0.9050148725509644
1,0.958045482635498
1,0.9743131399154663
1,0.45389634370803833
1,0.03165684640407562
1,0.9718807339668274
1,0.8807491660118103
1,0.8952100872993469
1,0.12526735663414001
1,0.9485623240470886
1,0.9540742039680481
1,0.9283098578453064
1,0.8255904912948608
1,0.9523348212242126
0,0.17851878702640533
0,0.040712933987379074
1,0.9762643575668335
1,0.8993240594863892
1,0.12202779948711395
1,0.9720861911773682
1,0.9120756387710571
1,0.9744259715080261
1,0.98172527551651
1,0.9880762100219727
1,0.971435546875
0,0.21673940122127533
1,0.9408878684043884
1,0.9840607047080994
1,0.5367241501808167
1,0.9361853003501892
1,0.9775837659835815
1,0.9725484848022461
1,0.05805079638957977
1,0.9185380935668945
0,0.06749054044485092
1,0.9708669781684875
1,0.6969751119613647
1,0.9841980338096619
1,0.4615563154220581
1,0.903008759021759
1,0.977415144443512
1,0.9438311457633972
1,0.26296743750572205
0,0.020469969138503075
1,0.9317481517791748
1,0.9850047826766968
1,0.8811906576156616
1,0.07741355150938034
1,0.40346360206604004
1,0.944379985332489
0,0.031021399423480034
1,0.9481509327888489
1,0.9849077463150024
1,0.03197320178151131
1,0.976017415523529
1,0.9373414516448975
1,0.49357330799102783
1,0.9778403639793396
1,0.9799216985702515
0,0.03142156824469566
1,0.06126859784126282
1,0.9687226414680481
1,0.9807776808738708
1,0.8810584545135498
1,0.9856575131416321
1,0.9714820981025696
1,0.9796430468559265
1,0.7923094034194946
1,0.1498466581106186
1,0.9834356904029846
1,0.028781093657016754
1,0.9833811521530151
1,0.14166682958602905
1,0.9733960032463074
1,0.9415963292121887
1,0.8985853791236877
1,0.03820447251200676
1,0.9603365659713745
1,0.987562894821167
1,0.05468110367655754
1,0.9290639162063599
0,0.023462887853384018
0,0.4331914782524109
1,0.9575611352920532
1,0.9666910171508789
1,0.9819638729095459
1,0.9826803803443909
1,0.9509925246238708
1,0.48406362533569336
0,0.9857932925224304
1,0.9762834310531616
0,0.039564572274684906
0,0.8992598652839661
1,0.8884690999984741
1,0.964637041091919
1,0.9857280850410461
1,0.04406840354204178
0,0.07213371247053146
1,0.8094215989112854
1,0.9735561013221741
1,0.9496796727180481
1,0.6573811173439026
1,0.9603674411773682
0,0.06738235056400299
1,0.9385027885437012
1,0.8807491660118103
1,0.4504699409008026
1,0.9779704213142395
0,0.08933987468481064
1,0.9875776767730713
0,0.9299880862236023
1,0.3662382662296295
1,0.9080989956855774
1,0.9428941011428833
1,0.2610718905925751
1,0.10573241859674454
1,0.6960232257843018
0,0.9695185422897339
1,0.955934464931488
0,0.8863622546195984
1,0.23801466822624207
1,0.9768018126487732
1,0.9623882174491882
1,0.04583742469549179
1,0.689843475818634
0,0.2940201163291931
1,0.6619650721549988
1,0.9474841952323914
0,0.01925533078610897
1,0.08385459333658218
1,0.9527378678321838
1,0.05177364870905876
1,0.9665819406509399
1,0.04680061340332031
1,0.9872139692306519
1,0.799967348575592
1,0.8833465576171875
1,0.12538354098796844
1,0.9032104015350342
1,0.9872305989265442
1,0.22787874937057495
0,0.6344311237335205
1,0.9182447195053101
1,0.9793964624404907
1,0.853655219078064
1,0.9363351464271545
1,0.9806092381477356
1,0.9819174408912659
1,0.822659969329834
1,0.24420052766799927
1,0.6487383246421814
1,0.18438895046710968
1,0.9875732064247131
1,0.986812174320221
1,0.0946563258767128
1,0.9795825481414795
1,0.9788165092468262
1,0.5344534516334534
1,0.9838550686836243
0,0.8987335562705994
1,0.9738103747367859
1,0.9791019558906555
1,0.9722087383270264
1,0.48524710536003113
1,0.041100744158029556
1,0.06567259877920151
1,0.9806568026542664
1,0.7824541330337524
0,0.974922776222229
1,0.24357345700263977
1,0.28986573219299316
1,0.9684838652610779
0,0.8876604437828064
1,0.9676344394683838
1,0.9723042249679565
0,0.19277504086494446
1,0.9847721457481384
1,0.3207356631755829
1,0.30631959438323975
1,0.9573058485984802
1,0.9059089422225952
1,0.8959220051765442
1,0.9871538281440735
1,0.9847124814987183
1,0.9200935363769531
1,0.20334573090076447
1,0.3764854669570923
1,0.961540162563324
1,0.036078136414289474
1,0.9772177338600159
1,0.9440841674804688
1,0.7673761248588562
1,0.09503474831581116
0,0.5841435194015503
1,0.6468939781188965
1,0.8117283582687378
1,0.8992598652839661
1,0.9752150774002075
1,0.9754858016967773
0,0.3332306444644928
0,0.025274191051721573
1,0.8981283903121948
1,0.76510089635849
1,0.9861189126968384
1,0.9226526021957397
1,0.9648295044898987
1,0.928463339805603
1,0.9594783782958984
1,0.2630079686641693
0,0.037246447056531906
1,0.9449340105056763
1,0.9712411761283875
1,0.9864231944084167
1,0.8938546776771545
1,0.9465330243110657
